idade,trabalha,horas_dia_num,impacto_relacoes,plataforma_mais_usada,horario_pico
26,Sim,6.01,Melhorou,Facebook,Noite
35,Sim,7.28,Piorou,Facebook,Noite
58,Sim,5.42,Piorou,Facebook,Tarde
51,Sim,2.99,Sem Mudança,Instagram,Manhã
56,Sim,4.39,Piorou,Facebook,Noite
45,Sim,1.03,Piorou,Instagram,Tarde
20,Não,9.71,Sem Mudança,Facebook,Noite
46,Não,10.72,Piorou,Facebook,Noite
18,Sim,6.36,Sem Mudança,Twitter,Noite
27,Sim,2.18,Melhorou,Twitter,Noite
11,Não,9.71,Melhorou,Instagram,Tarde
47,Sim,1.05,Piorou,Instagram,Tarde
58,Não,13.58,Piorou,YouTube,Noite
53,Não,4.47,Piorou,TikTok,Tarde
43,Não,8.33,Piorou,TikTok,Noite
44,Não,6.78,Melhorou,Twitter,Tarde
44,Sim,7.67,Piorou,YouTube,Manhã
48,Não,10.75,Piorou,Twitter,Tarde
55,Não,11.06,Sem Mudança,TikTok,Tarde
38,Sim,8.52,Piorou,TikTok,Noite
48,Não,4.52,Melhorou,YouTube,Noite
30,Sim,7.18,Sem Mudança,Facebook,Noite
19,Não,10.24,Sem Mudança,Facebook,Tarde
20,Sim,4.04,Piorou,Facebook,Noite
52,Sim,1.94,Piorou,YouTube,Manhã
20,Sim,5.57,Melhorou,YouTube,Noite
54,Sim,6.65,Sem Mudança,Instagram,Manhã
28,Sim,2.5,Melhorou,TikTok,Noite
56,Sim,5.27,Piorou,Instagram,Tarde
42,Não,9.81,Melhorou,TikTok,Tarde
56,Não,7.52,Sem Mudança,Facebook,Tarde
23,Sim,9.2,Piorou,TikTok,Noite
21,Sim,3.94,Melhorou,YouTube,Noite
45,Sim,3.59,Sem Mudança,Instagram,Manhã
52,Sim,4.38,Melhorou,Instagram,Manhã
58,Sim,3.4,Piorou,TikTok,Noite
23,Sim,5.81,Piorou,Facebook,Noite
14,Não,10.26,Sem Mudança,TikTok,Manhã
11,Não,14.32,Melhorou,YouTube,Noite
25,Sim,4.98,Piorou,TikTok,Noite
32,Sim,8.95,Melhorou,Instagram,Noite
27,Sim,5.0,Sem Mudança,Instagram,Noite
58,Sim,2.03,Piorou,TikTok,Manhã
21,Não,13.07,Sem Mudança,YouTube,Manhã
56,Sim,1.26,Melhorou,YouTube,Tarde
51,Sim,6.95,Sem Mudança,YouTube,Noite
26,Sim,6.15,Piorou,YouTube,Noite
14,Não,11.48,Piorou,TikTok,Manhã
46,Sim,5.35,Piorou,Instagram,Noite
50,Sim,4.51,Melhorou,Twitter,Noite
17,Sim,7.19,Melhorou,YouTube,Noite
53,Não,13.87,Piorou,TikTok,Tarde
29,Sim,5.89,Piorou,YouTube,Noite
53,Não,8.32,Sem Mudança,Twitter,Tarde
41,Sim,1.39,Melhorou,TikTok,Noite
43,Sim,2.32,Sem Mudança,YouTube,Manhã
53,Não,10.64,Sem Mudança,TikTok,Manhã
16,Não,8.59,Sem Mudança,Instagram,Tarde
34,Sim,6.81,Sem Mudança,TikTok,Noite
27,Sim,9.81,Sem Mudança,Instagram,Noite
57,Sim,6.81,Melhorou,YouTube,Noite
38,Sim,6.68,Sem Mudança,Facebook,Noite
55,Não,6.83,Melhorou,Twitter,Tarde
32,Sim,5.64,Sem Mudança,YouTube,Noite
43,Não,6.87,Sem Mudança,Instagram,Noite
18,Não,8.3,Melhorou,Facebook,Manhã
30,Sim,2.03,Sem Mudança,Twitter,Noite
52,Sim,1.68,Piorou,Facebook,Noite
19,Não,13.09,Sem Mudança,Instagram,Noite
55,Sim,1.23,Sem Mudança,Twitter,Noite
11,Não,12.05,Sem Mudança,Instagram,Tarde
21,Não,8.53,Melhorou,Instagram,Manhã
46,Não,9.87,Melhorou,YouTube,Manhã
52,Sim,4.47,Piorou,Facebook,Tarde
47,Sim,7.16,Melhorou,TikTok,Manhã
51,Sim,1.22,Melhorou,Twitter,Noite
22,Sim,3.31,Piorou,Facebook,Noite
37,Sim,6.43,Melhorou,Instagram,Noite
50,Sim,4.86,Melhorou,TikTok,Manhã
19,Sim,7.15,Piorou,YouTube,Noite
56,Sim,3.26,Sem Mudança,Twitter,Manhã
48,Sim,5.8,Melhorou,Facebook,Tarde
23,Sim,1.18,Piorou,YouTube,Noite
27,Sim,8.94,Piorou,YouTube,Noite
46,Sim,6.01,Melhorou,Instagram,Tarde
14,Não,9.65,Piorou,Facebook,Noite
30,Sim,8.43,Melhorou,TikTok,Noite
16,Não,9.44,Melhorou,Facebook,Noite
50,Não,7.13,Sem Mudança,Instagram,Tarde
59,Sim,6.66,Melhorou,Instagram,Manhã
23,Sim,1.83,Sem Mudança,TikTok,Noite
18,Não,12.79,Melhorou,Twitter,Noite
21,Sim,7.18,Piorou,TikTok,Noite
31,Sim,4.9,Piorou,Twitter,Noite
27,Sim,1.03,Piorou,YouTube,Noite
23,Sim,6.18,Melhorou,Twitter,Noite
27,Sim,7.87,Melhorou,Twitter,Noite
28,Sim,6.9,Sem Mudança,YouTube,Noite
52,Sim,2.67,Sem Mudança,TikTok,Noite
22,Sim,6.35,Piorou,Instagram,Noite
37,Sim,6.13,Piorou,Twitter,Noite
44,Não,5.51,Melhorou,Instagram,Tarde
54,Não,11.39,Melhorou,YouTube,Tarde
42,Não,14.72,Piorou,Instagram,Manhã
55,Sim,6.51,Melhorou,YouTube,Noite
33,Sim,1.11,Sem Mudança,Twitter,Noite
51,Sim,5.6,Melhorou,TikTok,Tarde
30,Sim,1.78,Melhorou,Facebook,Noite
19,Sim,8.78,Sem Mudança,Twitter,Noite
49,Não,5.29,Sem Mudança,Instagram,Manhã
55,Sim,6.31,Piorou,TikTok,Noite
31,Sim,5.29,Melhorou,Facebook,Noite
20,Não,12.78,Sem Mudança,Instagram,Tarde
23,Sim,8.24,Sem Mudança,Instagram,Noite
13,Não,12.99,Piorou,Instagram,Tarde
41,Não,11.84,Melhorou,TikTok,Tarde
54,Não,12.39,Piorou,Instagram,Tarde
47,Sim,7.69,Piorou,TikTok,Tarde
15,Não,10.16,Melhorou,Twitter,Manhã
50,Não,11.02,Sem Mudança,Facebook,Manhã
53,Não,5.75,Melhorou,Facebook,Manhã
11,Não,10.92,Melhorou,Facebook,Manhã
11,Não,11.65,Sem Mudança,TikTok,Noite
35,Sim,1.04,Piorou,Facebook,Noite
28,Sim,7.94,Piorou,Twitter,Noite
34,Sim,3.85,Sem Mudança,Twitter,Noite
51,Sim,2.03,Melhorou,Instagram,Tarde
47,Não,5.31,Melhorou,YouTube,Manhã
55,Sim,4.73,Sem Mudança,Twitter,Noite
34,Sim,9.82,Sem Mudança,Facebook,Noite
45,Sim,6.48,Piorou,YouTube,Noite
53,Não,5.55,Sem Mudança,Facebook,Noite
48,Sim,3.6,Melhorou,Instagram,Noite
53,Não,10.67,Melhorou,Twitter,Noite
41,Sim,2.7,Sem Mudança,Instagram,Manhã
56,Não,8.78,Melhorou,YouTube,Noite
12,Não,9.76,Melhorou,Instagram,Tarde
38,Sim,1.08,Piorou,Facebook,Noite
24,Sim,6.3,Piorou,YouTube,Noite
45,Sim,5.17,Melhorou,Facebook,Manhã
46,Não,13.59,Melhorou,Facebook,Tarde
18,Sim,3.51,Sem Mudança,Instagram,Noite
45,Não,10.77,Melhorou,Twitter,Manhã
55,Sim,7.05,Melhorou,YouTube,Noite
37,Sim,6.3,Piorou,Facebook,Noite
32,Sim,3.41,Sem Mudança,YouTube,Noite
15,Não,12.66,Sem Mudança,TikTok,Tarde
15,Não,11.08,Sem Mudança,TikTok,Tarde
20,Sim,6.63,Sem Mudança,TikTok,Noite
12,Não,12.37,Piorou,Twitter,Tarde
50,Sim,6.94,Melhorou,TikTok,Tarde
15,Não,12.39,Sem Mudança,Instagram,Noite
21,Não,8.91,Sem Mudança,Twitter,Noite
33,Sim,8.86,Melhorou,Facebook,Noite
52,Não,9.71,Piorou,Instagram,Manhã
13,Não,12.87,Melhorou,Instagram,Manhã
12,Não,11.04,Sem Mudança,Facebook,Manhã
15,Não,8.11,Piorou,Twitter,Noite
10,Não,10.11,Sem Mudança,Facebook,Tarde
27,Sim,3.82,Piorou,Instagram,Noite
51,Não,7.69,Sem Mudança,Facebook,Tarde
29,Sim,9.74,Sem Mudança,TikTok,Noite
29,Sim,6.52,Sem Mudança,YouTube,Noite
34,Sim,4.2,Sem Mudança,Twitter,Noite
23,Sim,8.86,Sem Mudança,Instagram,Noite
43,Não,5.15,Piorou,YouTube,Tarde
38,Sim,9.67,Piorou,Twitter,Noite
57,Não,7.84,Melhorou,TikTok,Manhã
53,Sim,6.37,Sem Mudança,Facebook,Manhã
10,Não,10.49,Melhorou,TikTok,Manhã
20,Não,11.75,Sem Mudança,Twitter,Manhã
25,Sim,5.51,Piorou,Twitter,Noite
24,Sim,3.09,Piorou,Twitter,Noite
51,Sim,4.11,Piorou,Twitter,Manhã
14,Não,9.9,Melhorou,TikTok,Noite
38,Sim,7.51,Piorou,Instagram,Noite
19,Sim,7.28,Sem Mudança,Instagram,Noite
21,Não,11.1,Piorou,YouTube,Noite
47,Não,14.97,Melhorou,Instagram,Tarde
30,Sim,4.94,Piorou,Instagram,Noite
49,Sim,5.01,Sem Mudança,YouTube,Tarde
48,Sim,1.29,Piorou,TikTok,Tarde
23,Sim,6.92,Melhorou,TikTok,Noite
48,Não,9.71,Piorou,Twitter,Tarde
38,Sim,5.91,Sem Mudança,Twitter,Noite
57,Não,5.21,Piorou,TikTok,Noite
23,Sim,4.41,Piorou,Facebook,Noite
54,Sim,2.83,Melhorou,Instagram,Noite
37,Sim,4.92,Melhorou,Instagram,Noite
24,Sim,5.86,Sem Mudança,YouTube,Noite
55,Sim,1.62,Sem Mudança,Facebook,Manhã
59,Sim,2.44,Melhorou,TikTok,Tarde
24,Sim,6.44,Piorou,Facebook,Noite
12,Não,12.24,Piorou,YouTube,Noite
46,Não,9.24,Piorou,TikTok,Noite
53,Não,11.15,Melhorou,YouTube,Noite
44,Sim,2.59,Sem Mudança,Instagram,Tarde
43,Sim,5.8,Piorou,Facebook,Tarde
19,Sim,7.38,Melhorou,Twitter,Noite
31,Sim,5.82,Melhorou,YouTube,Noite
57,Não,4.63,Sem Mudança,Instagram,Noite
34,Sim,1.16,Piorou,Twitter,Noite
20,Não,8.97,Melhorou,Twitter,Manhã
42,Não,13.95,Piorou,Instagram,Tarde
44,Sim,3.87,Sem Mudança,Twitter,Manhã
57,Sim,2.32,Piorou,Twitter,Tarde
40,Sim,6.44,Piorou,Facebook,Noite
35,Sim,6.41,Sem Mudança,Twitter,Noite
11,Não,10.94,Melhorou,Instagram,Tarde
34,Sim,6.1,Sem Mudança,Facebook,Noite
25,Sim,9.08,Piorou,Facebook,Noite
15,Não,13.21,Sem Mudança,TikTok,Noite
37,Sim,7.61,Piorou,Facebook,Noite
55,Sim,2.12,Sem Mudança,Instagram,Manhã
40,Sim,1.44,Sem Mudança,Facebook,Noite
29,Sim,2.62,Piorou,Twitter,Noite
47,Sim,7.42,Melhorou,Facebook,Tarde
58,Não,7.67,Melhorou,YouTube,Tarde
21,Sim,7.36,Melhorou,YouTube,Noite
11,Não,11.94,Melhorou,Instagram,Manhã
27,Sim,2.73,Melhorou,Facebook,Noite
25,Sim,5.49,Sem Mudança,Facebook,Noite
35,Sim,8.39,Melhorou,Instagram,Noite
25,Sim,7.61,Melhorou,TikTok,Noite
58,Sim,1.42,Sem Mudança,Instagram,Noite
30,Sim,3.27,Piorou,YouTube,Noite
20,Sim,8.12,Melhorou,TikTok,Noite
53,Sim,6.83,Piorou,Instagram,Manhã
22,Sim,1.1,Piorou,Twitter,Noite
28,Sim,6.88,Melhorou,YouTube,Noite
54,Não,8.46,Sem Mudança,YouTube,Noite
17,Sim,4.29,Melhorou,Facebook,Noite
52,Não,6.6,Melhorou,TikTok,Tarde
20,Não,8.76,Melhorou,YouTube,Manhã
49,Não,11.18,Piorou,YouTube,Tarde
41,Sim,6.13,Piorou,TikTok,Manhã
29,Sim,4.69,Sem Mudança,Facebook,Noite
30,Sim,2.25,Piorou,Instagram,Noite
48,Não,13.63,Sem Mudança,Twitter,Noite
17,Sim,1.79,Piorou,TikTok,Noite
39,Sim,6.61,Melhorou,TikTok,Noite
32,Sim,9.9,Melhorou,Twitter,Noite
43,Não,9.48,Sem Mudança,Instagram,Noite
37,Sim,6.06,Piorou,Instagram,Noite
39,Sim,7.61,Melhorou,Instagram,Noite
53,Não,7.16,Melhorou,TikTok,Noite
13,Não,11.93,Sem Mudança,Twitter,Manhã
31,Sim,4.32,Sem Mudança,Facebook,Noite
